Risk,AI,Elevation,ET,GDP,GSH,GSS,Population,Precipitation,Slope,Soil_OC,Temperature,TWI,Urban,WTD,Longitude,Latitude,airport,Finishing_textiles,Firefighting_training,Landfill,Manufacture_articles,Manufacture_fabricated_metal,Manufacture_organic_basic,Manufacture_petroleum,Manufacture_plastics,Manufacture_pulp_paper,Manufacture_rubber,Military,PFAS_production,Sewerage,Tanning_dressing,WWTP
1,8375,11.5,736,10003914,3,4,243,55,0.887732446,4.077679157,14.19999981,-3,0,-8.972304875,9.995833333,56.99583333,13956,548347,169458,3409,72261,174346,253382,135921,162268,133773,173322,14093,668879,34117,195590,6305
0,8782,3,734,11616394,2,1,1023,59,0.922650576,62.07294083,15.19999981,-1,1,,24.22083333,56.99583333,17139,139703,791851,83779,10105,337951,815232,142314,140806,264593,408436,19094,805450,8307,236221,13726
0,11731,34,700,1781662.375,2,3,3,54,0.886598706,39.68482208,13.60000038,0,0,-14.11459525,8.5125,56.9875,14756,529855,128524,12349,116984,130745,286685,172630,231474,144524,250345,72288,624817,12098,282506,29055
0,9117,28.5,700,,3,4,20,55,1.262394071,65.35528564,13.80000019,-1,0,-14.45029374,9.770833333,56.9875,12629,545385,163951,15388,77416,166051,257574,147669,172190,147315,183734,13128,660826,23824,208877,17895
0,8753,40.5,717,,3,4,71,55,1.787066817,75.73119354,14,-9,0,-36.68268864,9.954166667,56.9875,13315,547025,169032,5552,72352,173320,254847,138510,164632,136433,174757,13543,666735,31548,198277,8527
0,8931,24.5,704,2880533.25,3,4,189,55,1.689816236,74.66329956,14,0,0,-0.732433051,9.8375,56.97916667,12651,545036,166561,11912,74607,169354,257430,144830,170075,143541,179900,13085,662171,25674,205294,14647
0,8689,15,715,17084300,3,4,189,56,0.675585568,87.37355042,14,-1,0,-2.044708934,9.854166667,56.97916667,12634,545183,167017,11006,74129,170009,257180,143998,169387,142553,179079,13046,662708,26382,204331,13784
0,8919,57,715,983364.4375,4,5,127,56,1.509475708,81.86388397,13.80000019,-9,0,-33.60036622,9.970833333,56.97916667,14617,546272,170331,5728,71105,174685,255524,138236,164661,135641,173392,14830,666501,31801,197601,8672
0,8887,21.5,706,13019120,3,4,189,55,0.757658601,189.0629272,14,0,0,-12.46662089,9.8375,56.97083333,13576,544119,167390,12334,73795,170062,258328,145356,170753,143734,179364,14009,661386,25012,205574,15135
0,8742,12.5,711,18997634,3,4,189,56,0.518522024,81.4783783,14,-3,0,-0.762951095,9.854166667,56.97083333,13561,544266,167843,11461,73312,170714,258078,144527,170068,142747,178540,13972,661923,25738,204613,14301
0,8946,52,713,,3,4,46,56,1.5491153,100.4292755,13.89999962,-3,0,-38.75791562,9.895833333,56.97083333,13848,544645,168996,9399,72153,172360,257469,142464,168369,140279,176490,14197,663273,27633,202210,12331
0,8974,48.5,705,,3,4,46,56,2.018706322,87.42884827,13.89999962,-3,0,-31.99816892,9.9125,56.97083333,14087,544799,169465,8643,71709,173024,257231,141642,167694,139293,175673,14410,663815,28418,201249,11603
0,8690,23,715,1655532.5,4,5,64,54,1.729742646,92.99176025,13.89999962,-3,0,-0.289921416,9.945833333,56.97083333,14764,545115,170417,7317,70858,174361,256766,140006,166356,137321,174047,15031,664903,30030,199330,10291
0,8480,40.5,739,89742.64063,3,3,10,59,1.806998253,84.15432739,15.10000038,-5,0,-0.534065766,23.19583333,56.97083333,3610,154858,741245,46226,52613,379608,759485,90411,153796,285268,423854,76595,787217,49116,237089,27795
0,9144,34,696,4713449.5,3,4,110,55,1.24575305,122.650856,13.80000019,-6,0,-16.05249104,9.820833333,56.9625,14586,543056,167773,13670,73484,170125,259478,146714,172120,144919,179658,15036,660064,23643,206820,16489
0,8399,2.5,733,12629702,,,164,57,0.612918496,,15.10000038,,0,-2.41092546,23.6875,56.9625,17737,142215,766612,70824,23436,360711,787074,112684,142114,271589,417694,48405,793113,20228,232255,3712
0,8755,10.5,750,102929584,3,3,1087,61,0.420437932,61.48999023,15.39999962,-1,1,-3.494316014,24.0375,56.9625,5910,137288,784442,82550,6510,347554,806502,130776,137965,264228,413779,29808,798720,4410,231897,7399
0,11380,18.5,713,10121681,3,5,27,55,0.899859428,89.56941223,13.69999981,-3,0,-0.076295109,8.5875,56.95416667,14604,527497,133550,7648,113403,135489,287761,167300,229754,149186,244689,68502,623371,6922,278978,23202
0,11126,3.5,710,5394758,,3,297,56,0.858914435,103.7566833,13.89999962,-2,0,,8.695833333,56.95416667,12760,529331,135975,1558,113913,137385,284723,164564,224364,150917,238691,68921,626203,387,272616,18979
0,11486,25.5,699,8030996.5,3,5,99,56,0.504526079,80.00421143,13.69999981,-1,0,-13.61104753,8.645833333,56.94583333,14138,527585,135684,4548,112706,137362,286934,164956,227376,150980,241079,67724,624052,3468,275783,20073
0,11062,38,682,2641330,4,5,28,58,0.486196339,47.04198456,13.80000019,-1,0,-25.05531395,9.2625,56.94583333,36408,537533,152385,22943,93899,152270,271587,153329,197826,164679,207514,39541,641241,22781,239727,28489
0,8572,0,768,86584904,4,4,328,60,0.453608572,,15.80000019,-1,1,-1.693751431,24.09583333,56.94583333,7961,134943,788420,79819,8506,346918,810485,133024,135745,261388,415049,28347,797939,1115,230185,10605
0,11221,4.5,678,,3,4,13,56,0.654048204,72.61055756,13.80000019,-3,0,-0.625619898,8.879166667,56.92916667,18763,529981,143146,10891,111570,143788,282356,157849,217054,157027,227429,61894,628664,11083,262598,13230
0,8809,11.5,711,1310006.75,3,3,16,55,1.123468041,60.17906952,13.89999962,-5,0,-0.076295109,9.870833333,56.92916667,18238,539835,172438,13765,68763,174913,262329,146416,172838,142819,175057,18633,658549,23653,205123,16743
0,9137,54.5,700,,3,3,13,56,0.335624784,147.2171783,13.60000038,-2,0,-36.01129168,9.995833333,56.92083333,21077,540122,176750,11591,64546,180536,261527,140976,168638,135715,168317,21330,661884,29896,198285,14181
0,11392,26,717,1295216.875,3,5,42,55,0.475904524,102.0513077,13.69999981,-4,0,-13.18379492,8.529166667,56.89583333,21993,520295,138506,13504,106804,140886,295150,163102,236366,154693,245437,62060,615995,12227,284062,22485
0,9645,62,700,,3,4,119,56,0.752155364,129.634964,13.60000038,-2,0,-17.65468833,9.754166667,56.8875,23539,534231,172891,15784,68714,174162,268572,143966,181006,150846,178455,24016,650849,15189,213344,24948
0,8821,23.5,714,16474473,4,5,77,55,1.779042244,93.2800827,13.80000019,0,0,-17.59365225,10.1125,56.8875,27843,537705,183428,16327,58524,188010,263758,137949,167198,129957,160408,28013,662714,33395,192981,16239
0,8924,36.5,712,185226.3594,3,4,77,55,2.077829361,85.55888367,13.80000019,0,0,-26.33707179,10.12083333,56.8875,28135,537797,183679,16515,58364,188348,263665,137571,166896,129475,160000,28298,662997,33679,192510,16244
0,8695,10,739,8752709,3,3,63,60,0.356758416,105.119072,15.19999981,-1,1,-0.152590219,23.9375,56.87916667,5345,129307,784382,75873,17305,358606,804706,121098,129689,257444,423928,40421,788138,13237,222524,16775
0,8476,55,737,52468.78906,2,1,11,60,0.487725794,62.47062683,14.80000019,-4,0,,22.99583333,56.87083333,15959,151780,737516,29765,66301,396011,753123,73990,150179,281743,437883,91339,773903,63321,229025,40367
0,8739,10.5,736,220285.3125,3,3,63,60,0.306260198,90.04117584,15.19999981,0,1,-3.173876555,23.9375,56.87083333,6212,128402,784891,75021,18147,359347,805086,120688,128776,256574,424841,41054,787247,13834,221598,17678
0,11314,22,715,3675000.75,3,5,35,55,0.443977028,95.59049988,13.69999981,-3,0,-11.0780499,8.4875,56.85416667,27273,515154,142171,18380,102159,144845,300429,160250,241121,158718,246113,57600,610726,17002,287761,23438
0,11274,21,718,3675000.75,3,4,35,55,0.794749975,108.0246887,13.69999981,-2,0,-10.1014725,8.495833333,56.85416667,27032,515289,142316,18008,102156,144952,300191,160001,240711,158816,245639,57557,610940,16618,287274,22942
0,9596,43,709,10530266,3,5,30,56,1.067197084,80.84550476,13.80000019,-4,0,-11.58159762,9.704166667,56.85416667,27949,530150,174357,11252,67698,175358,272942,140276,185795,154780,179147,28439,646096,10702,217472,27911
0,11234,23,721,3675814.25,3,5,35,55,0.601433039,125.9060059,13.69999981,-3,0,-12.31403067,8.495833333,56.84583333,27854,514396,143204,18656,101230,145858,301010,159194,241256,159725,245312,56634,610102,17244,287535,22766
0,11302,26,720,6946827,3,5,35,55,0.27670899,93.35961914,13.69999981,-2,0,-13.94674601,8.520833333,56.84583333,27197,514805,143648,17620,101237,146186,300303,158452,240029,160027,243889,56530,610749,16178,286077,21270
0,10759,7,713,1021967.813,4,5,10,58,0.547284842,74.25805664,13.80000019,-1,0,-0.900282292,8.820833333,56.84583333,25765,520074,150042,14808,103137,151227,292254,150507,225561,164660,226927,58490,618800,4793,268620,4743
0,9659,47.5,706,10532598,3,5,29,56,0.544678688,119.4412842,13.80000019,-3,0,-13.44319829,9.704166667,56.84583333,28831,529231,175142,10848,66995,176113,273836,139349,186486,155043,178681,29319,645310,10329,217798,27510
0,9056,36,706,67474.57031,3,4,5,55,1.09072721,166.298584,13.80000019,-5,0,-0.183108263,9.954166667,56.84583333,28184,531479,182989,17161,58205,185291,270214,139949,176728,140538,165707,28522,653523,24795,203637,15137
0,9036,27,703,2670900.5,3,4,9,55,0.910822511,62.61321259,13.80000019,-3,0,-6.012054627,10.00416667,56.84583333,29018,531986,184363,16327,56779,187216,269580,140273,174864,137652,163162,29315,655201,26044,200820,13388
0,11175,15,722,11442.61133,3,5,35,54,0.527844191,101.9507294,13.69999981,-2,0,-2.151522087,8.4875,56.8375,28910,513367,143947,19673,100306,146658,302066,158639,242212,160537,245465,55754,609047,18253,288284,23130
0,10890,10,718,3856843.25,3,5,47,57,0.863961935,251.100769,13.80000019,-2,0,-0.015259022,8.7125,56.8375,25723,517209,148376,14181,101152,150065,295899,152325,231299,163668,232683,56197,615005,9774,275187,9720
0,10286,21.5,708,51847.10156,3,4,6,56,2.024412394,504.0877991,13.89999962,-2,0,-16.41870756,9.295833333,56.8375,32815,525678,164137,15312,84851,163780,282181,141120,204420,176344,200194,44441,631749,15476,241465,26423
0,9626,42,708,1037395.188,3,5,14,56,0.195663556,117.7126312,13.80000019,-2,0,-8.239871824,9.695833333,56.8375,29868,528246,175662,10032,66634,176579,274863,138433,187515,155796,178660,30357,644255,9543,218601,27602
0,9570,52,709,565747.5625,3,5,16,56,1.209933043,114.6654663,13.80000019,-3,0,-5.508506905,9.720833333,56.8375,29431,528448,176465,11472,65631,177455,274466,138410,186510,154342,177340,29912,645063,11004,217181,26205
0,9403,62.5,699,2754995.75,3,4,47,56,0.967091858,65.18827057,13.69999981,-3,0,-19.4399939,9.8875,56.82916667,29402,529002,182803,17455,58745,184233,272912,137773,180701,144970,168151,29793,649751,20861,208091,16883
0,11276,16,715,2032947.25,3,5,11,54,0.674773097,92.53490448,13.69999981,-2,0,-7.797360189,8.4875,56.82083333,30572,511582,145726,21050,98452,148472,303706,157033,243312,162357,244829,53909,607370,19600,288817,22968
0,11216,20.5,720,117294.9609,3,4,26,52,0.532746971,94.01909637,13.69999981,-1,0,-7.614251926,8.3875,56.80416667,35177,508198,145940,26622,96844,149173,308206,158609,249311,163151,249955,53015,603123,25240,295180,29040
0,10623,3,714,8726628,4,5,376,59,0.396213353,97.87021637,14,-1,0,-0.015259022,8.854166667,56.80416667,30782,516299,155099,19861,99027,156270,295638,145450,226934,169691,223303,54649,615610,950,268108,937
0,9900,28,717,21973226,3,4,118,54,1.357787132,91.04309082,13.89999962,0,0,-7.873655299,9.520833333,56.80416667,35341,523285,173562,1255,71738,173833,281385,135387,197424,167064,186282,38280,635514,1724,229872,36794
0,10503,2,722,11178173,4,5,376,59,0.622729421,93.32174683,14,-2,0,-0.106813153,8.845833333,56.79583333,31529,515260,155747,20494,98012,156978,296691,144791,227918,170420,223435,53609,614554,1986,268883,1981
0,10014,32.5,720,892148.3125,2,3,19,55,0.70949471,79.39501953,13.89999962,-1,0,-16.03723201,9.429166667,56.79583333,31479,521784,171824,6912,75562,171778,283946,135159,201936,169967,190871,42217,631844,7309,235417,34422
0,11261,27,718,,3,5,10,52,0.271419644,116.8042526,13.69999981,-2,0,-5.264362554,8.395833333,56.7875,36480,506538,147861,27548,94960,151084,309596,156774,250002,165060,248879,51097,601652,26130,295243,28644
0,8977,19.5,707,98594.05469,3,4,6,56,0.676411629,72.8331604,13.89999962,-3,0,-0.534065766,10.1125,56.7875,37512,526774,193168,10185,48123,196418,274694,134812,176239,133718,154093,37760,653522,24939,197354,5120
0,11456,2,666,2520815.75,3,5,11,47,0.301431686,57.2553978,13.69999981,-2,0,,8.254166667,56.77916667,42266,503488,146944,34662,95031,150814,314567,160843,257517,164880,256795,52730,597245,33346,303758,37323
0,10291,36.5,711,18607140,3,5,43,56,0.606894612,106.5785675,13.89999962,0,0,-19.69939727,9.3375,56.77916667,27373,519425,171090,12761,79105,170695,287467,134265,207160,170305,195134,47198,627408,13182,241295,29018
0,9053,26.5,703,12609.46973,3,5,6,56,0.677018523,68.67604065,13.89999962,-1,0,-8.28564889,10.07916667,56.77916667,37556,525491,193044,8755,48113,195842,275971,133561,178157,135947,155306,37831,651609,22818,199586,4693
0,11331,23,710,210873.7031,3,4,13,51,1.090238094,90.50634766,13.60000038,-2,0,-3.402761883,8.354166667,56.77083333,39392,504097,149082,30650,93323,152518,312432,156615,253145,166528,250710,49904,598907,29241,298220,31385
0,11051,33,710,5035.713867,3,5,30,57,0.334262908,90.67027283,13.80000019,-1,0,-9.842069123,8.770833333,56.77083333,33371,511203,156574,21887,94376,158193,301103,144105,233204,171766,226715,49649,609989,7225,274101,7204
0,10911,31,714,614176.1875,3,5,30,57,0.455232322,86.23797607,13.80000019,-1,0,-9.506370642,8.779166667,56.77083333,33435,511359,156761,21975,94468,158345,300893,143891,232815,171905,226239,49777,610221,6828,273620,6809
0,10313,31.5,707,16853202,3,5,43,56,0.317601442,104.3913269,13.89999962,-1,0,-15.10643168,9.3375,56.77083333,26513,518502,171933,13014,78606,171514,288344,133355,207821,169450,194751,47897,626609,13466,241625,29147
0,9915,75.5,681,14865736,3,4,52,57,1.048046112,58.06348419,13.60000038,-1,0,-23.3463035,9.854166667,56.77083333,35798,522280,187077,14438,54733,188211,279689,131176,187047,149053,166621,36211,643211,15069,212478,16157
0,9314,40,695,5353478,3,4,11,56,0.69599843,63.32432556,13.80000019,1,0,-11.50530251,9.979166667,56.77083333,36654,523509,191148,8963,50263,192779,278055,131813,182453,141948,160021,36996,647422,18108,205515,8830
0,9335,32.5,690,2470659,3,4,11,56,0.605203509,73.61509705,13.80000019,1,0,-1.358052949,9.9875,56.77083333,36766,523595,191369,8713,49993,193089,277953,131872,182153,141476,159585,37103,647706,18406,205052,8360
0,10365,33,706,3698941,3,5,43,57,0.723947227,105.1229095,13.89999962,-2,0,-18.20401312,9.329166667,56.7625,25464,517535,172568,13800,78548,172097,289385,132544,208838,168795,194835,48931,625553,14274,242432,28119
0,10308,33,709,3698941,3,5,40,57,0.605124593,111.8219757,13.89999962,-1,0,-16.92225528,9.3375,56.7625,25659,517578,172776,13327,78115,172333,289222,132446,208484,168597,194371,48604,625810,13806,241958,28440
0,9798,70,691,845201.375,3,5,19,57,0.608437479,100.0436249,13.60000038,-1,0,-15.48790723,9.845833333,56.7625,36724,521286,187582,14414,54346,188665,280707,130224,188090,149857,166615,37142,642157,14068,213314,16500
0,9719,68,692,,3,5,46,57,0.37650314,64.71108246,13.60000038,-1,0,-10.98649577,9.854166667,56.7625,36724,521364,187856,13967,54019,188962,280592,130251,187778,149382,166171,37138,642436,14159,212849,15998
0,9723,71,691,,3,5,52,57,0.157749221,87.49614716,13.60000038,-2,0,-17.74624247,9.8625,56.7625,36732,521443,188131,13525,53695,189259,280477,130279,187467,148908,165726,37141,642715,14268,212385,15495
0,11476,48,716,8106825.5,3,4,91,54,0.363272637,103.4541168,13.60000038,-1,0,-12.06988632,8.4125,56.75416667,39240,503223,151703,29688,91196,154908,312393,153109,251420,168879,246758,47260,598719,28220,295404,28230
0,11388,42.5,718,8106825.5,3,4,91,54,0.507201433,101.1453705,13.69999981,-2,0,-8.60608835,8.420833333,56.75416667,39013,503357,151825,29380,91167,154994,312157,152833,251016,168958,246274,47158,598934,27776,294921,27736
0,11428,43.5,717,2195765.5,3,4,27,54,1.412689924,75.42642212,13.69999981,-4,0,-0.015259022,8.4375,56.75416667,38576,503625,152074,28781,91118,155170,311686,152284,250210,169121,245307,46969,599366,26788,293955,26748
0,11461,3.5,687,2012513.5,3,4,7,53,0.421528965,150.7762146,13.80000019,-1,0,,8.5625,56.75416667,36043,505707,154136,25148,91118,156688,308234,148329,244210,170523,238072,46258,602657,19463,286723,19427
0,11364,48,712,596528.6875,3,4,14,58,0.803807735,129.3136749,13.80000019,0,0,-20.2792401,8.6625,56.75416667,35082,507457,156024,23640,91585,158146,305571,145384,239470,171869,232305,46597,605354,13831,280948,13800
0,9802,57.5,695,883278.5625,3,4,12,56,1.880520582,79.50030518,13.60000038,-2,0,-14.70969711,9.7625,56.75416667,38016,519621,185686,14695,57105,186510,282801,129144,191971,154935,170649,38470,638611,13254,218340,21463
0,11371,51,725,8577081,3,4,91,54,0.706119716,97.5005188,13.60000038,-1,0,-14.19089036,8.4125,56.74583333,40069,502329,152603,30426,90271,155822,313213,152334,251983,169794,246476,46353,597880,28493,295693,28453
0,11413,53,721,14068840,4,5,91,54,1.134871244,101.2328033,13.69999981,-3,0,-18.99748226,8.429166667,56.74583333,39631,502597,152848,29831,90216,155994,312743,151779,251178,169953,245507,46151,598311,27511,294728,27472
0,11464,54,718,14068840,4,5,70,54,0.565357625,91.34603119,13.69999981,-3,0,-23.8345922,8.4375,56.74583333,39419,502732,152972,29542,90192,156082,312508,151503,250776,170035,245023,46057,598528,27021,294246,26982
0,8874,14,709,930395.375,4,5,11,55,0.854484439,333.1057739,13.89999962,-3,0,-10.43717098,10.14583333,56.74583333,42569,522607,198213,7434,43065,201283,278907,130630,178955,133666,149895,42819,650870,23857,197503,2016
0,8795,32,726,1609731.875,2,1,13,62,0.639231086,60.52956009,14.89999962,-2,0,-0.045777066,24.40416667,56.74583333,32935,111565,816259,55115,36951,354704,836700,142377,113107,234868,434639,27610,782386,29252,209853,12580
0,11193,18,706,3980990.25,3,4,14,56,0.758370399,88.23946381,13.89999962,-1,0,-4.10467689,8.645833333,56.7375,37015,505388,157451,25619,89635,159683,307682,144229,241433,173434,232665,44641,603242,15621,282512,15594
0,8929,10,703,547178.25,3,4,11,56,0.845484495,64.86338806,13.89999962,-2,0,-4.211490043,10.1625,56.7375,43841,521894,199508,7707,41821,202644,279653,129924,179179,133124,148543,44085,650694,24307,197002,3005
1,9556,55,692,3468104,3,4,8,55,0.996437132,65.85079193,13.80000019,-3,0,-24.99427787,9.929166667,56.72916667,40720,518432,193453,8236,48256,194649,283216,126890,187992,146523,160377,41097,641877,12566,210221,11341
0,9191,31,699,11713075,3,4,289,57,0.560947895,62.3301506,13.89999962,-2,0,-21.91195544,10.10416667,56.72916667,43290,520307,198686,4312,42454,201128,281169,128337,181900,136745,151103,43571,647897,20732,200601,1487
0,8966,25.5,709,19571188,3,4,288,57,0.815110922,47.96269608,14,-2,0,-17.71572442,10.1125,56.72916667,43474,520402,198917,4684,42225,201444,281080,128428,181620,136283,150666,43749,648187,21176,200146,1369
0,10326,23,726,97400.46094,4,5,27,60,0.53948617,104.6005249,13.89999962,-1,0,-3.570611124,8.945833333,56.72083333,23515,509324,165834,30650,91552,166878,301954,134760,228852,175324,214783,48372,610040,11087,265927,11133
0,9750,61,692,383324.3438,3,5,18,56,0.39977473,144.4264069,13.69999981,-2,0,-3.341725795,9.829166667,56.72083333,41374,516553,190968,13914,51610,191867,285450,125548,192380,152510,165332,41799,637727,9334,216143,17510
1,8934,3.5,701,4924852.5,4,5,261,57,0.346163005,130.9979095,14.10000038,-2,0,-0.366216526,10.12916667,56.72083333,44712,519684,200206,5036,40947,202803,281819,127707,181839,135749,149318,44982,648009,21665,199650,2479
0,9796,78,693,7589.838867,3,4,18,56,0.667591453,117.9659882,13.69999981,-2,0,-21.83566033,9.8625,56.7125,42291,515950,192826,11779,49530,193789,285898,124729,191897,150991,163099,42701,638077,8953,214690,15662
0,9095,27,699,367832.4063,3,4,182,57,2.388939857,50.80503082,14.10000038,0,0,-14.60288396,10.10416667,56.7125,45027,518486,200338,3267,40811,202581,282993,126513,183448,137523,150164,45314,646376,19891,201429,3273
0,10988,10,707,1834134.875,3,5,12,56,0.716191173,63.75389099,13.89999962,-1,0,-0.030518044,8.695833333,56.70416667,33836,502752,161943,29024,86325,164043,309747,139520,241489,177754,228602,41414,601307,15672,280880,15661
